claim_no,Occurrence,Development,Incurred
2789,31,12,24875.6116482172
2790,31,0,48074.0159963765
2790,31,1,48074.0159963765
2790,31,2,52061.4234479151
2790,31,3,52061.4234479151
2790,31,4,52061.4234479151
2790,31,5,52061.4234479151
2790,31,6,47833.3517387337
2790,31,7,47833.3517387337
2790,31,8,47833.3517387337
2790,31,9,248929.749143317
2790,31,10,248929.749143317
2790,31,11,248929.749143317
2790,31,12,221664.642801549
2791,30,0,38010.3541326921
2791,30,1,38010.3541326921
2791,30,2,38010.3541326921
2791,30,3,45452.0039157395
2791,30,4,45452.0039157395
2791,30,5,45452.0039157395
2791,30,6,48955.1096708767
2791,30,7,53041.575506774
2791,30,8,48136.2456599986
2791,30,9,48993.2032256979
2791,30,10,49458.8341850851
2791,30,11,49458.8341850851
2791,30,12,49372.6473914999
2791,30,13,49372.6473914999
2792,30,0,32171.0827262752
2792,30,1,32171.0827262752
2792,30,2,32171.0827262752
2792,30,3,32171.0827262752
2792,30,4,36130.035455415
2792,30,5,36130.035455415
2792,30,6,36130.035455415
2792,30,7,36130.035455415
2792,30,8,36130.035455415
2792,30,9,185492.889472223
2792,30,10,130631.840847771
2792,30,11,130631.840847771
2792,30,12,124278.61641130701
2792,30,13,124278.61641130701
2793,31,0,2373.88940466139
2793,31,1,1907.50564552878
2793,31,2,1907.50564552878
2793,31,3,1907.50564552878
2793,31,4,1907.50564552878
2793,31,5,1907.50564552878
2793,31,6,1907.50564552878
2793,31,7,1907.50564552878
2793,31,8,1907.50564552878
2793,31,9,1907.50564552878
2793,31,10,1907.50564552878
2793,31,11,1907.50564552878
2793,31,12,1907.50564552878
2794,31,0,26528.5864880413
2794,31,1,28712.9834900036
2794,31,2,29551.7782797798
2794,31,3,32849.5875148128
2794,31,4,30294.875515523
2794,31,5,29657.7434357988
2794,31,6,29657.7434357988
2794,31,7,29657.7434357988
2794,31,8,29657.7434357988
2794,31,9,29657.7434357988
2794,31,10,29657.7434357988
2794,31,11,29657.7434357988
2794,31,12,29657.7434357988
2795,31,0,36058.5953280057
2795,31,1,36058.5953280057
2795,31,2,49670.4763635218
2795,31,3,49670.4763635218
2795,31,4,49670.4763635218
2795,31,5,49670.4763635218
2795,31,6,49670.4763635218
2795,31,7,49670.4763635218
2795,31,8,49670.4763635218
2795,31,9,49670.4763635218
2795,31,10,49670.4763635218
2795,31,11,49670.4763635218
2795,31,12,49670.4763635218
2796,30,0,183041.486987873
2796,30,1,183041.486987873
2796,30,2,183041.486987873
2796,30,3,183041.486987873
2796,30,4,183041.486987873
2796,30,5,183041.486987873
2796,30,6,210168.580056461
2796,30,7,210168.580056461
2796,30,8,210168.580056461
2796,30,9,210168.580056461
2796,30,10,195804.734941211
2796,30,11,162376.812161071
2796,30,12,161299.629039249
2796,30,13,161299.629039249
2797,31,0,45997.1014628077
2797,31,1,45997.1014628077
2797,31,2,45997.1014628077
2797,31,3,45997.1014628077
2797,31,4,45997.1014628077
2797,31,5,53894.6659500737
2797,31,6,53894.6659500737
2797,31,7,404678.31406442
2797,31,8,375095.417280736
2797,31,9,375095.417280736
2797,31,10,375095.417280736
2797,31,11,968312.673604525
2797,31,12,968312.673604525
2798,32,0,17956.4427944026
2798,32,1,17956.4427944026
2798,32,2,17956.4427944026
2798,32,3,21942.2082451717
2798,32,4,21942.2082451717
2798,32,5,150619.753123447
2798,32,6,150619.753123447
2798,32,7,155489.096505365
2798,32,8,155489.096505365
2798,32,9,155489.096505365
2798,32,10,151243.229635274
2798,32,11,151243.229635274
2799,31,0,53040.6263603446
2799,31,1,53040.6263603446
2799,31,2,53040.6263603446
2799,31,3,53040.6263603446
2799,31,4,53040.6263603446
2799,31,5,53040.6263603446
2799,31,6,53040.6263603446
2799,31,7,53040.6263603446
2799,31,8,65751.1197385479
2799,31,9,65751.1197385479
2799,31,10,354845.234140123
2799,31,11,354845.234140123
2799,31,12,354845.234140123
2800,32,0,6498.0708083984
2800,32,1,7215.27495031071
2800,32,2,7215.27495031071
2800,32,3,7215.27495031071
2800,32,4,7215.27495031071
2800,32,5,7215.27495031071
2800,32,6,7215.27495031071
2800,32,7,7215.27495031071
2800,32,8,28922.7554680522
2800,32,9,28922.7554680522
2800,32,10,86139.8226984909
2800,32,11,74874.2181478032
2801,32,0,8799.17057733665
2801,32,1,8799.17057733665
2801,32,2,8799.17057733665
2801,32,3,9278.42705123707
2801,32,4,9278.42705123707
2801,32,5,12985.5719804128
2801,32,6,57114.5740465567
2801,32,7,57114.5740465567
2801,32,8,57114.5740465567
2801,32,9,57114.5740465567
2801,32,10,178735.819178837
2801,32,11,178735.819178837
2802,32,0,54430.0379581282
2802,32,1,54430.0379581282
2802,32,2,54430.0379581282
2802,32,3,54430.0379581282
2802,32,4,54430.0379581282
2802,32,5,54430.0379581282
2802,32,6,69999.4141368506
2802,32,7,69999.4141368506
2802,32,8,69999.4141368506
2802,32,9,69999.4141368506
2802,32,10,69999.4141368506
2802,32,11,69979.4032484588
2803,34,0,10189.9690503038
2803,34,1,15178.2624791351
2803,34,2,15934.4013901487
2803,34,3,15934.4013901487
2803,34,4,15934.4013901487
2803,34,5,89197.3889258936
2803,34,6,80742.7427173489
2803,34,7,80742.7427173489
2803,34,8,80742.7427173489
2803,34,9,80742.7427173489
2804,32,0,117385.177697838
2804,32,1,117385.177697838
2804,32,2,117385.177697838
2804,32,3,154932.847733394
2804,32,4,136153.805217318
2804,32,5,136153.805217318
2804,32,6,136153.805217318
2804,32,7,119404.656566346
2804,32,8,119404.656566346
2804,32,9,119404.656566346
2804,32,10,119404.656566346
2804,32,11,119404.656566346
2805,33,0,24545.2932785381
2805,33,1,24545.2932785381
2805,33,2,24545.2932785381
2805,33,3,24545.2932785381
2805,33,4,23713.4497015363
2805,33,5,180510.357797395
2805,33,6,180510.357797395
2805,33,7,175675.635074915
2805,33,8,175675.635074915
2805,33,9,173159.383458302
2805,33,10,173159.383458302
2806,32,0,180577.919741514
2806,32,1,180577.919741514
2806,32,2,180577.919741514
2806,32,3,180577.919741514
2806,32,4,180577.919741514
2806,32,5,149693.48167628
2806,32,6,150227.618401619
2806,32,7,140258.111975373
2806,32,8,136529.945877015
2806,32,9,136529.945877015
2806,32,10,136529.945877015
2806,32,11,136529.945877015
2807,33,0,12553.6796121671
2807,33,1,16595.2222499284
2807,33,2,16595.2222499284
2807,33,3,16595.2222499284
2807,33,4,15981.7049212381
2807,33,5,15981.7049212381
2807,33,6,16469.3883593859
2807,33,7,16469.3883593859
2807,33,8,16469.3883593859
2807,33,9,16469.3883593859
2807,33,10,15708.2344893327
2808,31,0,47814.5059807343
2808,31,1,47814.5059807343
2808,31,2,56530.2780286732
2808,31,3,61851.8302177192
2808,31,4,55545.2457485094
2808,31,5,55545.2457485094
2808,31,6,55545.2457485094
2808,31,7,55545.2457485094
2808,31,8,55545.2457485094
2808,31,9,52772.6704904467
2808,31,10,52441.6710956707
2808,31,11,52441.6710956707
2808,31,12,52538.5509299462
2809,32,0,32484.2312774761
2809,32,1,32484.2312774761
2809,32,2,38591.1230252169
2809,32,3,48683.2232368271
2809,32,4,55132.0183230534
2809,32,5,58587.9733390636
2809,32,6,57102.6221232439
2809,32,7,53919.7340388225
2809,32,8,53919.7340388225
2809,32,9,53919.7340388225
2809,32,10,46086.5201462608
2809,32,11,46086.5201462608
2810,32,0,8915.48419871155
2810,32,1,8915.48419871155
2810,32,2,8915.48419871155
2810,32,3,7973.2263573435
2810,32,4,7973.2263573435
2810,32,5,7973.2263573435
2810,32,6,7973.2263573435
2810,32,7,7973.2263573435
2810,32,8,7973.2263573435
2810,32,9,7973.2263573435
2810,32,10,7973.2263573435
2810,32,11,7973.2263573435
2811,32,0,38015.6442950306
2811,32,1,38015.6442950306
2811,32,2,50957.1367138995
2811,32,3,50957.1367138995
2811,32,4,53104.6984199072
2811,32,5,53104.6984199072
2811,32,6,51289.0901158689
2811,32,7,51289.0901158689
2811,32,8,44819.3496511248
2811,32,9,44820.8721554368
2811,32,10,44820.8721554368
2811,32,11,44296.7353667064
2812,31,0,33209.9094723186
2812,31,1,33209.9094723186
2812,31,2,45064.3902479715
2812,31,3,45064.3902479715
2812,31,4,45064.3902479715
2812,31,5,45064.3902479715
2812,31,6,45064.3902479715
2812,31,7,45064.3902479715
2812,31,8,39138.264839931
2812,31,9,38212.2720782213
2812,31,10,38212.2720782213
2812,31,11,38212.2720782213
2812,31,12,38212.2720782213
2813,32,0,29798.0892334777
2813,32,1,34986.5178851572
2813,32,2,34986.5178851572
2813,32,3,28342.2002310141
2813,32,4,28342.2002310141
2813,32,5,28342.2002310141
2813,32,6,28342.2002310141
2813,32,7,28342.2002310141
2813,32,8,28342.2002310141
2813,32,9,28342.2002310141
2813,32,10,28342.2002310141
2813,32,11,28342.2002310141
2814,32,0,15877.1776400156
2814,32,1,16013.9727510684
2814,32,2,16013.9727510684
2814,32,3,16013.9727510684
2814,32,4,89738.0290281733
2814,32,5,192111.359907966
2814,32,6,211890.068472921
2814,32,7,211890.068472921
2814,32,8,188910.665349213
2814,32,9,162596.722560083
2814,32,10,162596.722560083
2814,32,11,162596.722560083
2815,31,0,18269.779788065902
2815,31,1,18269.779788065902
2815,31,2,18269.779788065902
2815,31,3,18269.779788065902
2815,31,4,18269.779788065902
2815,31,5,18269.779788065902
2815,31,6,18269.779788065902
2815,31,7,18269.779788065902
2815,31,8,18269.779788065902
2815,31,9,18269.779788065902
2815,31,10,121841.524353502
2815,31,11,121841.524353502
2815,31,12,120650.523098929
2816,31,0,9066.80874873284
2816,31,1,11098.4495591672
2816,31,2,11098.4495591672
2816,31,3,9534.97920241307
2816,31,4,9534.97920241307
2816,31,5,9534.97920241307
2816,31,6,9534.97920241307
2816,31,7,9534.97920241307
2816,31,8,9534.97920241307
2816,31,9,9534.97920241307
2816,31,10,9534.97920241307
2816,31,11,9534.97920241307
2816,31,12,9534.97920241307
2817,32,0,34324.4897449739
2817,32,1,34324.4897449739
2817,32,2,34324.4897449739
2817,32,3,37907.6658017278
2817,32,4,37907.6658017278
2817,32,5,37907.6658017278
2817,32,6,39435.7125004527
2817,32,7,39435.7125004527
2817,32,8,37910.4020952912
2817,32,9,37910.4020952912
2817,32,10,37686.3038289746
2817,32,11,37686.3038289746
2818,33,0,22598.4943294846
2818,33,1,22598.4943294846
2818,33,2,22598.4943294846
2818,33,3,22598.4943294846
2818,33,4,22598.4943294846
2818,33,5,22598.4943294846
2818,33,6,22598.4943294846
2818,33,7,22598.4943294846
2818,33,8,22636.4035134163
2818,33,9,22598.4943294846
2818,33,10,22598.4943294846
2819,33,0,176026.565085496
2819,33,1,176026.565085496
2819,33,2,176026.565085496
2819,33,3,176026.565085496
2819,33,4,167164.237403545
2819,33,5,167164.237403545
2819,33,6,167164.237403545
2819,33,7,167164.237403545
2819,33,8,167164.237403545
2819,33,9,134811.033837673
2819,33,10,130400.674036145
2820,31,0,96799.7532625402
2820,31,1,96799.7532625402
2820,31,2,96799.7532625402
2820,31,3,96799.7532625402
2820,31,4,96799.7532625402
2820,31,5,96799.7532625402
2820,31,6,88104.0476837916
2820,31,7,88104.0476837916
2820,31,8,92364.2810726799
2820,31,9,92364.2810726799
2820,31,10,92364.2810726799
2820,31,11,92364.2810726799
2820,31,12,92364.2810726799
2821,32,0,30285.4393306127
2821,32,1,25452.5680066133
2821,32,2,25840.6596042089
2821,32,3,26742.0518669921
2821,32,4,26742.0518669921
2821,32,5,26742.0518669921
2821,32,6,26742.0518669921
2821,32,7,26742.0518669921
2821,32,8,26742.0518669921
2821,32,9,26742.0518669921
2821,32,10,26742.0518669921
2821,32,11,26742.0518669921
2822,31,0,43300.8771409257
2822,31,1,43300.8771409257
2822,31,2,43300.8771409257
2822,31,3,43300.8771409257
2822,31,4,43300.8771409257
2822,31,5,43300.8771409257
2822,31,6,43300.8771409257
2822,31,7,43300.8771409257
2822,31,8,43597.710123797
2822,31,9,43597.710123797
2822,31,10,43597.710123797
2822,31,11,248198.297500473
2822,31,12,691747.474557529
2823,32,0,9828.3164307114
2823,32,1,9828.3164307114
2823,32,2,9828.3164307114
2823,32,3,9828.3164307114
2823,32,4,9828.3164307114
2823,32,5,9828.3164307114
2823,32,6,9828.3164307114
2823,32,7,144455.016233887
2823,32,8,142338.958493495
2823,32,9,142338.958493495
2823,32,10,152109.741282186
2823,32,11,152109.741282186
2824,33,0,19212.2517777123
2824,33,1,26462.6164731105
2824,33,2,25544.7241365165
2824,33,3,29694.821304665
2824,33,4,27210.7461693024
2824,33,5,26597.9476860286
2824,33,6,26597.9476860286
2824,33,7,26597.9476860286
2824,33,8,26597.9476860286
2824,33,9,26597.9476860286
2824,33,10,26597.9476860286
2825,32,0,31911.4222321074
2825,32,1,31911.4222321074
2825,32,2,31911.4222321074
2825,32,3,31911.4222321074
2825,32,4,31911.4222321074
2825,32,5,31911.4222321074
2825,32,6,31911.4222321074
2825,32,7,31911.4222321074
2825,32,8,31911.4222321074
2825,32,9,434763.558902209
2825,32,10,434763.558902209
2825,32,11,405575.823526675
2826,32,0,33702.5960270058
2826,32,1,33702.5960270058
2826,32,2,33702.5960270058
2826,32,3,32905.8828546283
2826,32,4,32905.8828546283
2826,32,5,38178.320473795
2826,32,6,38178.320473795
2826,32,7,38178.320473795
2826,32,8,38178.320473795
2826,32,9,38178.320473795
2826,32,10,38178.320473795
2826,32,11,38178.320473795
2827,33,0,604527.598350124
2827,33,1,604527.598350124
2827,33,2,604527.598350124
2827,33,3,604527.598350124
2827,33,4,604527.598350124
2827,33,5,604527.598350124
2827,33,6,615070.825871594
2827,33,7,656408.994776619
2827,33,8,656408.994776619
2827,33,9,656408.994776619
2827,33,10,656408.994776619
2828,32,0,72312.6419558195
2828,32,1,72312.6419558195
2828,32,2,87436.892580245
2828,32,3,87436.892580245
2828,32,4,81115.9158270127
2828,32,5,81115.9158270127
2828,32,6,81115.9158270127
2828,32,7,81115.9158270127
2828,32,8,81115.9158270127
2828,32,9,81115.9158270127
2828,32,10,81115.9158270127
2828,32,11,81115.9158270127
2829,31,0,10842.7082946834
2829,31,1,10842.7082946834
2829,31,2,10842.7082946834
2829,31,3,10842.7082946834
2829,31,4,10193.6488450098
2829,31,5,10193.6488450098
2829,31,6,10193.6488450098
2829,31,7,10193.6488450098
2829,31,8,10193.6488450098
2829,31,9,10193.6488450098
2829,31,10,10193.6488450098
2829,31,11,10193.6488450098
2829,31,12,10193.6488450098
2830,32,0,10977.9942568066
2830,32,1,10977.9942568066
2830,32,2,10977.9942568066
2830,32,3,10977.9942568066
2830,32,4,10977.9942568066
2830,32,5,68637.6090755796
2830,32,6,70894.6853039161
2830,32,7,70894.6853039161
2830,32,8,64247.6515556431
2830,32,9,61597.0906472966
2830,32,10,148749.994602074
2830,32,11,148749.994602074
2831,31,0,61103.0227674128
2831,31,1,61103.0227674128
2831,31,2,61103.0227674128
2831,31,3,69905.9222296949
2831,31,4,69905.9222296949
2831,31,5,63731.171614133
2831,31,6,63731.171614133
2831,31,7,461599.502357826
2831,31,8,432384.364331228
2831,31,9,401269.410852797
2831,31,10,401269.410852797
2831,31,11,401269.410852797
2831,31,12,401269.410852797
2832,32,0,17220.9188033316
2832,32,1,17220.9188033316
2832,32,2,17637.3506745452
2832,32,3,17637.3506745452
2832,32,4,17637.3506745452
2832,32,5,17827.0278160052
2832,32,6,17827.0278160052
2832,32,7,17784.8373003447
2832,32,8,17784.8373003447
2832,32,9,17784.8373003447
2832,32,10,17784.8373003447
2832,32,11,17784.8373003447
2833,32,0,11324.1132615637
2833,32,1,11324.1132615637
2833,32,2,10630.1762903938
2833,32,3,10630.1762903938
2833,32,4,10630.1762903938
2833,32,5,10630.1762903938
2833,32,6,10630.1762903938
2833,32,7,10630.1762903938
2833,32,8,10630.1762903938
2833,32,9,10630.1762903938
2833,32,10,10630.1762903938
2833,32,11,10630.1762903938
2834,31,0,23353.9417870773
2834,31,1,23353.9417870773
2834,31,2,23353.9417870773
2834,31,3,23353.9417870773
2834,31,4,26968.9431261558
2834,31,5,26968.9431261558
2834,31,6,30090.4507698277
2834,31,7,31456.9324995468
2834,31,8,31456.9324995468
2834,31,9,31456.9324995468
2834,31,10,163337.966797173
2834,31,11,163337.966797173
2834,31,12,135651.862622246
2835,31,0,1005.87203178488
2835,31,1,1005.87203178488
2835,31,2,1005.87203178488
2835,31,3,1005.87203178488
2835,31,4,1005.87203178488
2835,31,5,1005.87203178488
2835,31,6,1005.87203178488
2835,31,7,1005.87203178488
2835,31,8,1005.87203178488
2835,31,9,1005.87203178488
2835,31,10,1005.87203178488
2835,31,11,1005.87203178488
2835,31,12,1005.87203178488
2836,32,0,49885.1195281301
2836,32,1,49885.1195281301
2836,32,2,52112.7865962884
2836,32,3,52112.7865962884
2836,32,4,48252.8596133246
2836,32,5,45337.7212498161
2836,32,6,45337.7212498161
2836,32,7,44791.5774500946
2836,32,8,44791.5774500946
2836,32,9,44791.5774500946
2836,32,10,44791.5774500946
2836,32,11,44791.5774500946
2837,33,0,23108.8815601312
2837,33,1,29083.9340876763
2837,33,2,29083.9340876763
2837,33,3,29083.9340876763
2837,33,4,28393.8505189402
2837,33,5,28393.8505189402
2837,33,6,28393.8505189402
2837,33,7,28393.8505189402
2837,33,8,28393.8505189402
2837,33,9,28393.8505189402
2837,33,10,28393.8505189402
2838,32,0,13606.600894449
2838,32,1,13606.600894449
2838,32,2,13606.600894449
2838,32,3,13606.600894449
2838,32,4,13948.0595262464
2838,32,5,75748.4732553121
2838,32,6,75748.4732553121
2838,32,7,239142.187439393
2838,32,8,239142.187439393
2838,32,9,239142.187439393
2838,32,10,239142.187439393
2838,32,11,203437.85950048
2839,33,0,973.19590633008
2839,33,1,985.75609860515
2839,33,2,985.75609860515
2839,33,3,985.75609860515
2839,33,4,985.75609860515
2839,33,5,985.75609860515
2839,33,6,985.75609860515
2839,33,7,985.75609860515
2839,33,8,985.75609860515
2839,33,9,985.75609860515
2839,33,10,985.75609860515
2840,33,0,3100.43020600536
2840,33,1,2916.34926010791
2840,33,2,2916.34926010791
2840,33,3,2916.34926010791
2840,33,4,2916.34926010791
2840,33,5,2916.34926010791
2840,33,6,2916.34926010791
2840,33,7,2916.34926010791
2840,33,8,2916.34926010791
2840,33,9,2916.34926010791
2840,33,10,2916.34926010791
2841,31,0,41375.1159758007
2841,31,1,41375.1159758007
2841,31,2,41375.1159758007
2841,31,3,50649.9212557129
2841,31,4,50649.9212557129
2841,31,5,51127.1924721475
2841,31,6,49926.7128603396
2841,31,7,49926.7128603396
2841,31,8,49926.7128603396
2841,31,9,49926.7128603396
2841,31,10,49926.7128603396
2841,31,11,49926.7128603396
2841,31,12,49926.7128603396
2842,31,0,15523.5727714278
2842,31,1,15465.3732621042
2842,31,2,15465.3732621042
2842,31,3,15465.3732621042
2842,31,4,14825.8264936768
2842,31,5,14825.8264936768
2842,31,6,14825.8264936768
2842,31,7,14825.8264936768
2842,31,8,14825.8264936768
2842,31,9,14825.8264936768
2842,31,10,14825.8264936768
2842,31,11,14825.8264936768
2842,31,12,14825.8264936768
2843,32,0,15560.831860773
2843,32,1,15560.831860773
2843,32,2,15560.831860773
2843,32,3,15560.831860773
2843,32,4,15560.831860773
2843,32,5,15560.831860773
2843,32,6,15560.831860773
2843,32,7,15560.831860773
2843,32,8,136411.705108871
2843,32,9,136411.705108871
2843,32,10,136411.705108871
2843,32,11,136411.705108871
2844,32,0,48736.8842635032
2844,32,1,48736.8842635032
2844,32,2,48736.8842635032
2844,32,3,54766.4251617741
2844,32,4,54766.4251617741
2844,32,5,49811.5293232459
2844,32,6,49535.1688376186
2844,32,7,49535.1688376186
2844,32,8,49535.1688376186
2844,32,9,49535.1688376186
2844,32,10,49535.1688376186
2844,32,11,49535.1688376186
2845,32,0,7920.31623976137
2845,32,1,7920.31623976137
2845,32,2,8819.47400338866
2845,32,3,8819.47400338866
2845,32,4,8819.47400338866
2845,32,5,8685.47502870469
2845,32,6,31735.3794110487
2845,32,7,28786.490044600498
2845,32,8,28621.354646734297
2845,32,9,28621.354646734297
2845,32,10,28621.354646734297
2845,32,11,28621.354646734297
2846,32,0,31391.4074215452
2846,32,1,31391.4074215452
2846,32,2,31391.4074215452
2846,32,3,35053.2387058931
2846,32,4,35053.2387058931
2846,32,5,35053.2387058931
2846,32,6,35053.2387058931
2846,32,7,35053.2387058931
2846,32,8,35053.2387058931
2846,32,9,35053.2387058931
2846,32,10,35053.2387058931
2846,32,11,170804.0242536
2847,33,0,398.343858213442
2847,33,1,384.739195575273
2847,33,2,384.739195575273
2847,33,3,384.739195575273
2847,33,4,384.739195575273
2847,33,5,384.739195575273
2847,33,6,384.739195575273
2847,33,7,384.739195575273
2847,33,8,384.739195575273
2847,33,9,384.739195575273
2847,33,10,384.739195575273
2848,31,0,192039.537025585
2848,31,1,192039.537025585
2848,31,2,192039.537025585
2848,31,3,218949.88564969
2848,31,4,218949.88564969
2848,31,5,218949.88564969
2848,31,6,209566.10928271
2848,31,7,1451658.5957921403
2848,31,8,1451658.5957921403
2848,31,9,1339923.1721125902
2848,31,10,1339923.1721125902
2848,31,11,1339923.1721125902
2848,31,12,1339923.1721125902
2849,32,0,11039.3948038108
2849,32,1,11039.3948038108
2849,32,2,11039.3948038108
2849,32,3,11722.24167204
2849,32,4,11722.24167204
2849,32,5,11602.6513514473
2849,32,6,11497.5667238502
2849,32,7,11497.5667238502
2849,32,8,125708.67752091901
2849,32,9,125708.67752091901
2849,32,10,125708.67752091901
2849,32,11,117816.44601950402
2850,33,0,5840.82298486696
2850,33,1,5840.82298486696
2850,33,2,5840.82298486696
2850,33,3,5840.82298486696
2850,33,4,5840.82298486696
2850,33,5,21006.5087018417
2850,33,6,21006.5087018417
2850,33,7,21006.5087018417
2850,33,8,21006.5087018417
2850,33,9,21006.5087018417
2850,33,10,21006.5087018417
2851,33,0,9513.59497984222
2851,33,1,9513.59497984222
2851,33,2,9293.09238146334
2851,33,3,9063.1937267079
2851,33,4,9063.1937267079
2851,33,5,9063.1937267079
2851,33,6,9063.1937267079
2851,33,7,9063.1937267079
2851,33,8,9063.1937267079
2851,33,9,9063.1937267079
2851,33,10,9063.1937267079
2852,32,0,9972.81310135086
2852,32,1,9972.81310135086
2852,32,2,9972.81310135086
2852,32,3,9935.14644857621
2852,32,4,9935.14644857621
2852,32,5,9935.14644857621
2852,32,6,9935.14644857621
2852,32,7,9935.14644857621
2852,32,8,9935.14644857621
2852,32,9,9935.14644857621
2852,32,10,9935.14644857621
2852,32,11,9935.14644857621
2853,32,0,14389.4065052925
2853,32,1,14389.4065052925
2853,32,2,14389.4065052925
2853,32,3,14389.4065052925
2853,32,4,14389.4065052925
2853,32,5,15358.6470586411
2853,32,6,19464.8740997334
2853,32,7,19464.8740997334
2853,32,8,129835.050000016
2853,32,9,373654.208375692
2853,32,10,373654.208375692
2853,32,11,373654.208375692
2854,32,0,47669.311674948
2854,32,1,47669.311674948
2854,32,2,47669.311674948
2854,32,3,47669.311674948
2854,32,4,51127.5835272971
2854,32,5,355374.989027463
2854,32,6,355374.989027463
2854,32,7,354068.30225859897
2854,32,8,361566.7238286539
2854,32,9,361566.7238286539
2854,32,10,361566.7238286539
2854,32,11,361566.7238286539
2855,32,0,21103.0322332471
2855,32,1,25586.2223259328
2855,32,2,25577.6218877389
2855,32,3,25685.7301343298
2855,32,4,22234.7212645204
2855,32,5,22234.7212645204
2855,32,6,22234.7212645204
2855,32,7,22234.7212645204
2855,32,8,22234.7212645204
2855,32,9,22234.7212645204
2855,32,10,22234.7212645204
2855,32,11,22234.7212645204
2856,33,0,25480.3996647417
2856,33,1,25480.3996647417
2856,33,2,25480.3996647417
2856,33,3,25480.3996647417
2856,33,4,25480.3996647417
2856,33,5,26281.207815353
2856,33,6,26281.207815353
2856,33,7,26281.207815353
2856,33,8,29613.8187900456
2856,33,9,29613.8187900456
2856,33,10,31733.4809053166
2857,31,0,121651.1394323
2857,31,1,121651.1394323
2857,31,2,121651.1394323
2857,31,3,121651.1394323
2857,31,4,146303.665073901
2857,31,5,146303.665073901
2857,31,6,146303.665073901
2857,31,7,146303.665073901
2857,31,8,146303.665073901
2857,31,9,132723.326160694
2857,31,10,132723.326160694
2857,31,11,132723.326160694
2857,31,12,132723.326160694
2858,33,0,25665.6220925144
2858,33,1,29604.6705153963
2858,33,2,29604.6705153963
2858,33,3,29604.6705153963
2858,33,4,29072.3973370959
2858,33,5,28934.3696520733
2858,33,6,25601.3956389129
2858,33,7,25727.8656037905
2858,33,8,25727.8656037905
2858,33,9,25727.8656037905
2858,33,10,25727.8656037905
2859,31,0,28890.5882194771
2859,31,1,28890.5882194771
2859,31,2,28890.5882194771
2859,31,3,28890.5882194771
2859,31,4,32302.2919433694
2859,31,5,32302.2919433694
2859,31,6,32302.2919433694
2859,31,7,34479.4977489542
2859,31,8,160367.152796993
2859,31,9,160367.152796993
2859,31,10,435571.9015865361
2859,31,11,447210.71733938606
2859,31,12,447210.71733938606
2860,32,0,24842.487067755
2860,32,1,24842.487067755
2860,32,2,24842.487067755
2860,32,3,24842.487067755
2860,32,4,24842.487067755
2860,32,5,24842.487067755
2860,32,6,71485.8624228298
2860,32,7,227441.63484154496
2860,32,8,227441.63484154496
2860,32,9,227441.63484154496
2860,32,10,227441.63484154496
2860,32,11,227441.63484154496
2861,32,0,7083.25910954538
2861,32,1,7083.25910954538
2861,32,2,6443.69359469098
2861,32,3,6443.69359469098
2861,32,4,6443.69359469098
2861,32,5,6443.69359469098
2861,32,6,6443.69359469098
2861,32,7,6443.69359469098
2861,32,8,6443.69359469098
2861,32,9,6443.69359469098
2861,32,10,6443.69359469098
2861,32,11,6443.69359469098
2862,31,0,15768.9629465578
2862,31,1,15768.9629465578
2862,31,2,15768.9629465578
2862,31,3,15768.9629465578
2862,31,4,15768.9629465578
2862,31,5,15768.9629465578
2862,31,6,15768.9629465578
2862,31,7,107339.750759621
2862,31,8,106580.488637548
2862,31,9,106580.488637548
2862,31,10,106580.488637548
2862,31,11,106580.488637548
2862,31,12,257285.880449535
2863,33,0,40174.151617135
2863,33,1,40174.151617135
2863,33,2,40174.151617135
2863,33,3,40174.151617135
2863,33,4,45344.7086042352
2863,33,5,45344.7086042352
2863,33,6,45344.7086042352
2863,33,7,45344.7086042352
2863,33,8,152140.993295712
2863,33,9,152140.993295712
2863,33,10,497620.313570598
2864,34,0,64902.1695334308
2864,34,1,64902.1695334308
2864,34,2,66670.5261789717
2864,34,3,66670.5261789717
2864,34,4,69666.3532798717
2864,34,5,69666.3532798717
2864,34,6,69666.3532798717
2864,34,7,67776.9290031284
2864,34,8,58547.5075240566
2864,34,9,58547.5075240566
2865,31,0,27640.2362759888
2865,31,1,27640.2362759888
2865,31,2,27640.2362759888
2865,31,3,27640.2362759888
2865,31,4,27640.2362759888
2865,31,5,27640.2362759888
2865,31,6,27640.2362759888
2865,31,7,27640.2362759888
2865,31,8,27516.5681289194
2865,31,9,27516.5681289194
2865,31,10,27516.5681289194
2865,31,11,27516.5681289194
2865,31,12,27516.5681289194
2866,31,0,15544.0402209142
2866,31,1,16583.0953042353
2866,31,2,16583.0953042353
2866,31,3,16583.0953042353
2866,31,4,16583.0953042353
2866,31,5,17581.8309862195
2866,31,6,106227.369290578
2866,31,7,105876.643581078
2866,31,8,271681.826726639
2866,31,9,277235.626243607
2866,31,10,277235.626243607
2866,31,11,277235.626243607
2866,31,12,277235.626243607
2867,32,0,42023.1920009143
2867,32,1,42023.1920009143
2867,32,2,42023.1920009143
2867,32,3,42023.1920009143
2867,32,4,42023.1920009143
2867,32,5,51306.3257461281
2867,32,6,51306.3257461281
2867,32,7,51306.3257461281
2867,32,8,54068.3145322701
2867,32,9,54068.3145322701
2867,32,10,54068.3145322701
2867,32,11,54068.3145322701
